rule_id,rule_family,month,weeks,monthly_mtm_equity_adr,monthly_closed_adr,average_week_end_open_unrealized_adr,worst_week_end_open_unrealized_adr,cumulative_mtm_equity_snapshot_adr,monthly_mtm_win,monthly_closed_win,content_hash
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-08,4,429.020678,178.34076,-88.925456,-168.849926,10632.802837,true,true,F6F79E16C2F9336FAFAFD9ECEA387D9435EE5EF764EE48E2DADEAF0731566313
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-09,5,95.502213,172.971499,-267.794448,-333.710715,10728.30505,true,true,67DD5066DFAC60952176529E64797A7A7293C8AE890A20D8CD24276DEB9BA4D9
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-10,4,48.079659,73.629292,-299.948693,-342.538255,10776.384709,true,true,2FD98E74598C26238E7F7BEF42771278DE74C81DD98D91CEE030BBD52D6A8996
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-11,4,14.563502,32.527252,-497.884273,-778.732048,10790.948211,true,true,793B6110CA2F37403B6192C29F04D68451E670ED773A90E38133F2D427431D4D
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-12,5,-319.31698,153.926242,-589.983384,-774.870418,10471.631231,false,true,885DFA93AE90AA1E7204F35A755CA37FC5E2F4D8D4AFA9F8A8C7F52F69803260
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-01,4,501.17585,244.746297,-545.033122,-675.919499,10972.807081,true,true,0FAF3640D1C92F3488B62CBA4D119B395F9AF9235D7C1026F57F9715F7AA207F
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-02,4,142.835275,173.134608,-545.730117,-681.04776,11115.642356,true,true,5758DA8411E4DEF34FCBF0E8BA151BC46E937C2A529E3340FC0464374CF2C801
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-03,5,611.503051,120.329821,-178.578787,-265.025974,11727.145407,true,true,1D4B8C6EE9FA521226839713A30E5D0F41B0647FDDFB83228C6FA7CF4873EC29
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-04,4,174.749669,175.684736,-33.714059,-60.76068,11901.895076,true,true,F9C7F55910ED6436E02B6B9D450CC9B9A5C7727F08C293190991756C886028A4
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-05,4,202.5804,197.001824,-61.778756,-91.902989,12104.475476,true,true,F9343A17B4258E6BB2B33478A238B0308235874224216C64B6A84D1AE4B3AC5B
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-06,5,154.592525,257.22281,-82.117453,-143.759143,12259.068001,true,true,3FC1356A45FD58E614F9D6DB9484B2633B760CF4FC3B9EA8E90D4382F02B114A
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-07,4,154.691273,81.348809,-159.610929,-229.886076,12413.759274,true,true,E44FB8461B88D1D769A3B36FC4C16A49D5055F0B80E6BD13E87A4DDC70D615ED
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-08,5,305.961361,255.89006,-36.978452,-57.060064,12719.720635,true,true,58E46F29B2100C22C737D0A860DD64E71C3B0D001C047DB3BB01EAFAECC14EFB
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-09,4,-25.90222,172.559672,-207.747639,-309.361504,12693.818415,false,true,6EEA8E1B8E11582A07AE9B1FAD5BF6EA482D2F178DCF61B9AC50CC4D55D3720C
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-10,4,-28.053313,236.666308,-350.727703,-483.526891,12665.765102,false,true,74A493594C971A8EB6E0101CBAB7E185C875AB16CA7FCE07983D7A359EC6E46A
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-11,4,423.907188,189.396394,-485.098883,-620.501261,13089.67229,true,true,184C58D3BC954A973B194E67B66F935CA2D2F6324611F8D79FCCA2C359BDF5CB
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-12,5,-123.369515,220.569892,-437.967905,-592.955504,12966.302775,false,true,B3E2624C6F3A226CD563D9168C1343AD6E9FB537DF8E0B4F1F2E05F4A43F3786
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2026-01,4,68.218769,288.102085,-776.669295,-830.232695,13034.521544,true,true,23AD85093FDF894C45747A59CA5D6F0DCB65943446477925800F035F79583D06
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2026-02,4,-1320.821015,140.269018,-1662.386253,-2273.928853,11713.700529,false,true,DA21A7564D39BB82888685BB10BDDC84D8389C997A35C584A866007E7B1DAF3E
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2026-03,5,-58.580316,-252.220778,-2011.354027,-2419.204559,11655.120213,false,false,B4C74AAA0F81FAB3EAF6975526BB09F727E09EEA76A33E810680525686583FB1
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2026-04,4,-164.043762,115.381825,-2300.062204,-2359.713978,11491.076451,false,true,2FC95C1718244536E92552583EDA0677746ACED85235E3F1A21E60BCFE903B90
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2026-05,5,222.65105,171.157104,-2214.691034,-2627.126459,11713.727501,true,true,6E2CDC47DDF1992F63ADB154BA465750767C9AC89BDF0FAFAAF65A9FE10E0B23
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-04,3,-106.238078,213.785576,-244.191443,-320.023654,-106.238078,false,true,F1DD6ED5DBBEB91207F6CCF4D2739DFAD0859CA854F803C6BF022F57EB5F849C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-05,4,-380.989838,198.378374,-579.730668,-899.391866,-487.227916,false,true,205051E6078C4CE85E96E51A09E88DA92D63C066970B6D94DF9BD30C029C2FF8
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-06,5,151.939908,256.249511,-688.821087,-1003.701469,-335.288008,true,true,DDB6A09CD6DC2ED285A85AAAB86CF53A118C6BD3279C88E70FEDEA509BF17D35
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-07,4,-1241.791524,142.573787,-1560.303203,-2388.06678,-1577.079532,false,true,3932BC0741F6F786A44B394C629F7FB487F2036B6C61872E64B89A5D0526A3AD
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-08,4,235.046583,263.352959,-2181.357777,-2416.373156,-1342.032949,true,true,409F61CDC23BD9FCE4ED0C7B529900DFDAAC3B9A233FC186A59D78919EAFA387
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-09,5,1175.088289,230.391342,-1267.883171,-1599.30378,-166.94466,true,true,16C208C12DB732008579D7633242BFFCEB09B9A1ACDFC14ADB8BE29403C46A46
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-10,4,1406.225565,273.831175,-499.831082,-689.457984,1239.280905,true,true,C40ED7351B80CDA00637783946CD56CE78B811643FE1EE74257BDF45B597B8BF
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-11,4,57.618218,222.235042,-496.497397,-594.149478,1296.899123,true,true,79179F2D491A6B4F3AB2B6DE3282E38D489F32361F8E49448DE388410FE675B9
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2019-12,5,39.906193,253.103106,-632.178679,-717.095556,1336.805316,true,true,13483512D900C9877351C436D8D7E7E17C4B2371E7DEBC8B109FD8C4D30E5E2A
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-01,4,-324.086177,105.765276,-838.259476,-1146.947009,1012.719139,false,true,CE313346B4D990E9A303B2B483DC56888C1D5E97945BFB9F672F42C884D5B769
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-02,4,221.379152,-104.31455,-943.518796,-1138.742321,1234.098291,true,false,9BFA122831751A1A59D12FCABB1BE64BE4573C764765B6AC997799B931C1319A
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-03,5,568.752543,-4.812796,-789.046234,-1043.9717,1802.850834,true,false,5F991E61DF54E61E425FDF3DE8D7F0A0FA555F5720A76015A70F7098B96B46FE
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-04,4,168.588739,121.467732,-269.775888,-311.182621,1971.439573,true,true,D5FF0E3F2118B20E8C895F22FF61228410B1D6A9C801B8AFF1FA810E42711B95
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-05,5,315.390041,309.60941,-235.603908,-453.302721,2286.829614,true,true,CD919BE5DB9C17835C311171D88F15147FEA7C2BFE41B31FE2AD238C6A85ADBD
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-06,4,179.956174,145.798865,-192.288166,-226.100845,2466.785788,true,true,0B1F8D4D8095BCDEC34D9F78126F60C5571C52E4082A275238ACA31B615BF8EB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-07,4,-232.106069,207.987632,-283.310246,-600.722722,2234.679719,false,true,380BCF20856861A1EFA0337681F66BA5EAC934A3AD47DB73881D3F0D56EE8154
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-08,5,378.671071,90.00845,-483.324937,-666.047873,2613.35079,true,true,E1F227E4B0401BE6FB2AA0C97ED7A1669DF8B7876DA0ABDD6A7AFAA533E608CC
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-09,4,384.409266,111.436949,-378.210603,-756.70157,2997.760056,true,true,5BE9C9D6F7EB7DF2C1C2F117ADA91D46404D3E23DBE6F1ADC7DE1111DBD65728
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-10,4,230.164398,261.051095,-90.196619,-148.170873,3227.924454,true,true,299166427DDAB7E88EA132AC0CF2033A432004256D95862D66CE92171A83F835
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-11,5,120.486026,294.49851,-143.857294,-243.986965,3348.41048,true,true,696ACEF6267B8428F7F05F3452A5406EC752FBB546291249339307BE007BF7DA
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2020-12,4,75.539241,95.000716,-335.434418,-428.916163,3423.949721,true,true,B395514FA74774697B90641A9CD4AB69B5CA7FE8B946C606FB2A91A7689F05EE
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-01,4,458.234883,262.928568,-192.213294,-333.458287,3882.184604,true,true,6E420B77721BF689F83D51E2DD9B26C017F53FC6755BCEAA4A3D17F1DC1D0F99
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-02,4,311.721937,243.533028,-34.417716,-79.275432,4193.906541,true,true,C12B77928129DB7A01F15E4D01693F4B2E136F7128660B241E8F3E5455AE115E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-03,5,59.351024,316.228338,-161.033312,-259.212561,4253.257565,true,true,4DE006A861937A00EF29C6858B67D5799855E48AA64CDF8D21B4FC64A1A8515A
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-04,4,256.257768,223.852014,-223.645339,-242.617022,4509.515333,true,true,3AB91E810A0267FE7ECB690DFA1A3314975B060E11125DC082AE56AE0DA31C78
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-05,5,19.919922,265.750211,-456.543182,-506.805051,4529.435255,true,true,F7F38FB728FAA4A9B880F85FC8F45DB425CF2789E101092E001C7853CF9F0AA7
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-06,4,589.593157,124.356908,-181.363722,-373.8457,5119.028412,true,true,EBC4429BE37287CF77603EAA20186B00CCAC55219A24A923FF40792F255AB636
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-07,4,76.992635,277.55625,-127.622992,-205.582431,5196.021047,true,true,10AD16B42380B1B9934D41A02BA99F3F3358D193FD9DBFAC1260937F20209580
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-08,5,298.527446,285.456336,-193.957529,-504.547464,5494.548493,true,true,5145C61725A1191FA5ED6A581C1CA835A2B4BF3F819A4CAA9A977A6A9CF9E6FD
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-09,4,312.033128,248.590021,-152.502368,-179.02007,5806.581621,true,true,E6C7F2FFC4F7B9E8FCB5320F9B4C028CA78127531E611C3CFFB7F8F1D2E59B7D
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-10,5,23.340204,194.528255,-249.360251,-304.919873,5829.921825,true,true,02E18BD5CAB4E8A4628716787AC9E41BBAD5BBECA3FB3209CD2A84796534A9BB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-11,4,-477.999641,90.774202,-581.041065,-869.030108,5351.922184,false,true,841773C7A212A8907425E5A87790795556614AE1952C4AAA19A7E9BA7EC8994A
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2021-12,4,504.395696,173.730793,-548.507309,-615.468001,5856.31788,true,true,5E079173260ADD31271DCFE856710ECF63842D22260D076F2FE044A158C13722
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-01,5,656.05626,221.738322,-408.424548,-602.6104,6512.37414,true,true,5F039197ED5E934558F6548DAC530FDE0595A2DDB3FE86D43654A587F5CF8988
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-02,4,-1231.465647,274.974658,-623.273295,-1610.487572,5280.908493,false,true,BEF2E0D5E426E949DF1C4E56A22897D9326928679F3BA85EAD249953B85E92F4
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-03,4,380.952229,111.068456,-1189.643108,-1457.333149,5661.860722,true,true,79344E2C955F6ED2B38816F622A0CD5F1C647029FBA7C058FBBC9F19B90F3F98
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-04,4,86.841713,220.14481,-1347.378109,-1565.808587,5748.702435,true,true,ABED5D1C47021AF65D5B8E8155D65EACF91769C6CFF6D88B3FDC09D5FAA8517D
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-05,5,771.253824,276.10417,-917.03283,-1165.057439,6519.956259,true,true,1D33ED40B790EA5896637491C417E9EDDE3892B8277CD36D8235E4C18C90CF85
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-06,4,-219.078926,231.151405,-1010.844879,-1428.987573,6300.877333,false,true,9BAC142BB761E2609785F2177A4A1EE8BC3ED514DB42D31B981C16031C603DD2
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-07,5,324.023406,117.576509,-1389.158362,-1489.775184,6624.900739,true,true,1B67FD1FD5C9189516CFEC8024971CB9916F9736388E4DF607070C7A2EE25AE0
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-08,4,-477.549773,174.109071,-1738.023094,-1874.19952,6147.350966,false,true,2208D8DE8AD7BB88F8232116DD876BF52D58632CC64F0BBF927EB9077468980B
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-09,4,1077.343922,163.853022,-1951.736981,-3001.945057,7224.694888,true,true,2EEAE59B2622A790B98E860CCEB8932BC2ECAF5003ACF69E8D6A1FAB7FF58C1E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-10,5,1086.640462,313.152808,-352.187666,-1188.329327,8311.33535,true,true,4BF199CC3419C8E704CC7A4B30CA3C7F854C439CB9A9545731CA7693624A277B
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-11,4,51.719882,178.490571,-192.501842,-313.991655,8363.055232,true,true,DD747409D0EEF2532E24597B57DAE08662BB1056D6BD7885D66B5FB733C84D0B
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2022-12,4,191.076879,93.923927,-239.379966,-290.726307,8554.132111,true,true,84CB834765BD78993CB6C2B8E253FA2B79FFCCF1EAC5D5835ECCAFB5E689728A
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-01,5,371.934396,338.25363,-137.134645,-183.157937,8926.066507,true,true,10C414C796C9A53077909728794C76743C6D9F7963198E6F268B40E36F068B89
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-02,4,256.044977,198.984953,-142.49226,-170.489072,9182.111484,true,true,A39E4410BF16F7B9A936F2C40F946D69F81E7144188662740E745113DF06FC4C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-03,4,132.508669,266.104741,-258.810369,-277.227742,9314.620153,true,true,ABF5757D160893D646AB1DA0C7325DE827B66DD1FF90020CC37C78999F26FCF8
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-04,5,256.487227,240.889955,-343.302236,-487.071314,9571.10738,true,true,2643AAD1CBD37B925D0ED1CF47151CC0FF2EC961F1E36B2ED28D779C7AC966D5
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-05,4,33.676641,134.445988,-337.022516,-537.673808,9604.784021,true,true,34F1F336DE2CF7B4918FB7CE93F9A5E65AB9C70511094C8999BC64850ADA9F6E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-06,4,-562.858653,104.95077,-654.506076,-1012.675483,9041.925368,false,true,0B42866C7B6759CD8A04AC343D5FE25B3F648706C321E630E13BB6A3A89DC7C5
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-07,5,620.61205,-174.661451,-454.337011,-657.822011,9662.537418,true,false,6BE02FD2A762AB8C4DB44DA254C75062DEF4D97D5F66965E67C4596F66C9BD9B
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-08,4,82.578889,121.171621,-360.082402,-428.340396,9745.116307,true,true,3554488FD98515DCE9E12378D4E4C4B290F8124C17D923CBEC1CBE2C74D68AF3
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-09,4,-255.065507,71.170287,-435.560759,-582.230508,9490.0508,false,true,AF59C3C0A29BB51DD0605E1A64B8969E67217333F49C5E91FC072149EBB487DB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-10,5,650.811904,275.310185,-281.886586,-397.722956,10140.862704,true,true,232DBAB4614ED4FB4DBAD1A49AE0FF2AAB43F6B0F859144D7020857C28A9CD80
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-11,4,346.713994,256.443265,-184.672346,-285.6114,10487.576698,true,true,4A3D0DAA5B49E684B50B034B6421436130BBD5F72891192D669E7618DE9754FB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2023-12,4,401.932252,300.23043,-24.259191,-59.441681,10889.50895,true,true,980CBC860CB87E6F9598EC8925138B1C92A330C90E66C7A818DDB1DF52D222F4
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-01,5,-19.487345,259.80863,-251.285086,-395.774323,10870.021605,false,true,5FA6EFC6B30133A20186B920E2E158C5C3A404D14E2115494A87DCD31B8B248C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-02,4,-13.65856,162.68905,-499.140728,-664.197177,10856.363045,false,true,20E674AA69D4D1FCDEDADEEE074A001FD2839E9338EF5CAED7E2A9DC81F0F0FA
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-03,5,-40.445551,196.128949,-643.279583,-868.224067,10815.917494,false,true,08FDA4FD7AB75A7319C80E075FE1E03B8EFBC0AFBB774E4987BDAAAD8B21A3D6
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-04,4,674.424641,276.020327,-782.95354,-1262.043853,11490.342135,true,true,3AE7EA51703B95644AAF526E59F0F8FA863A6B8672752ACA1AF1AB76A5F677A2
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-05,4,-355.923845,150.111427,-814.84314,-1186.691689,11134.41829,false,true,DE50A444EA2375A0E47B1511D7D6EF352FE6BEBDDAFC75AFBDFA1D5D2517FE3D
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-06,5,-294.703072,232.764437,-909.696294,-1342.07279,10839.715218,false,true,54E224D15FE32DE5377C95DD56C0827D2404B677053CC53CCEDFB92A58230D33
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-07,4,1216.654713,296.735922,-1002.255586,-1464.911725,12056.369931,true,true,C53FCABE7B17311FA276C12D52D7F7963ECB0498EFB54A24C9DC74E5C161150E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-08,4,453.842674,217.677443,-95.742971,-185.988768,12510.212605,true,true,B0BA5A4DEFAFE71F5E2A5D38724231B6A083279CF9E03EADF151E5261296CAB2
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-09,5,91.866353,223.203272,-331.447709,-442.426157,12602.078958,true,true,CDF6D2049AF29BC7A39C3D6ACD8B9DBF9F405EA65CA50249F3AF888ED62F55F5
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-10,4,115.461392,89.305709,-328.798391,-381.419118,12717.54035,true,true,277B629A2F97C70DED6FEBB3184AED933AF0869A8BD7625BE94819F16D6ABC7E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-11,4,29.625433,50.5384,-513.219587,-776.125819,12747.165783,true,true,980CAC82A864B2EB28D127DEC74143D1534ADF0A54554E59476004FB62EDFC4E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2024-12,5,-350.406209,170.214565,-660.454286,-875.288642,12396.759574,false,true,B6CBE057FD197A7CC6259E2248089D02DE66E879579F06DFBEF96AE5238D983E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-01,4,458.60499,264.661889,-644.779188,-776.7825,12855.364564,true,true,C967665F4A13CFDB04AC7AFCA269B0B58A2BE4F3DEA8A131139DB77B42881A6F
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-02,4,223.577371,168.123881,-595.587846,-739.335658,13078.941935,true,true,EFA7A027ED2CC77CDC4E162289885D7646C037C4FD8AB09A9BCB034A5A30BAAB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-03,5,719.984828,185.802926,-184.075519,-285.508167,13798.926763,true,true,87868E97943DB78F232B86663EC75D7960C6E7C69F53BFB589C0A155D78FA36C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-04,4,176.716727,194.939885,-40.982535,-67.34841,13975.64349,true,true,29BFA6A2EB9B0045D30A1CD38166DA1B3DFEB6AD90234BE33CD459EBA9AA1439
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,2025-05,4,211.615113,199.236808,-102.052495,-156.803114,14187.258603,true,true,917B37CAD33F52277AFEFE2D99CB5C6DD5EC70CAD995BCEFBB0614359615E6B5
