row_key,question_scope,week_open_utc,pair,candidate_b_side,box_model,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,pe_m1_1_session,pe_adr_event_1_session,entry_range_adr,range_condition_pass,geometry_regime_m1,geometry_harvestable_candidate_m1,archived_utc_trigger_candidates,centerline_only_blocked_candidate,centerline_only_diagnostic_status,neutral_alignment_allow_distance_adr,neutral_alignment_penalty_distance_adr,pair_heat,account_heat,selected_heat,heat_formula,profit_stop_mode,pe_m1_5_session_avg,pe_m1_fast_slow_ema,content_hash
2022-01-17T00:00:00.000Z|EURJPY|archived_utc|asia_london|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,archived_utc,asia_london|2022-01-21,ASIA_LONDON,2022-01-20T13:00:00.000Z,2022-01-20T21:00:00.000Z,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,0.708675,0.001798,0.003217,0.912725,true,harvestable_chop_candidate,true,1,false,not_applicable,0.236225,0.295281,1,1,1,max_pair_account,receipt_only,0.030405,0.001451,483C82E912387D87ECF85A8D5374D68D52842EBCD0B025BB899A4C840F24046C
2022-01-17T00:00:00.000Z|EURJPY|archived_utc|ny|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,archived_utc,ny|2022-01-21,NY,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T21:00:00.000Z,0.912725,0.005506,0.008,0.347007,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.030655,-0.005951,B8EF71FA6568E57C182A485C1B1D8BB781DB55AC360BB5E35EA00BC5B8A3AABC
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_morning|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-17,NY,2022-01-16T23:05:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T20:45:00.000Z,0.542503,0.048603,0.118156,0.384884,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.03998,0.008843,D849E07FD4A7581F53F65A655E7BF3F81E1A323CFA87FB98BB2960BD06425302
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_evening|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_evening|2022-01-17,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T20:45:00.000Z,2022-01-17T23:05:00.000Z,2022-01-18T13:00:00.000Z,0.384884,0.027444,0.080693,0.888288,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.041048,0.005693,D5A17790023835D5807B79637BE7ECB40315C89D136B44D98494285FA4F38B70
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_morning|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-18,NY,2022-01-17T23:05:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T20:45:00.000Z,0.888288,0.12624,0.294493,0.96282,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.296096,0.37012,1,1,1,max_pair_account,receipt_only,0.055561,0.027135,D06129C8A56B2CA02EEF4CA60665FEF5E11780EE0C9891AB1C0C715DFBA8F50A
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_evening|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_evening|2022-01-18,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T20:45:00.000Z,2022-01-18T23:05:00.000Z,2022-01-19T13:00:00.000Z,0.96282,0.000602,0.006701,0.728224,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.042036,0.009293,EDEE0AC4D007A5B5E9DE31308D93D70259851A400AB2DD457C5D7ED9F8BEA4E7
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_morning|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-19,NY,2022-01-18T23:05:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T20:45:00.000Z,0.728224,0.025227,0.111778,0.404434,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.242741,0.303426,1,1,1,max_pair_account,receipt_only,0.045623,0.004099,8A9D0287D7693618650DDCACE93C508B7FFE5809A87FD9490E9720D5B77F0FE6
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_evening|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_evening|2022-01-19,ASIA_LONDON,2022-01-19T13:00:00.000Z,2022-01-19T20:45:00.000Z,2022-01-19T23:05:00.000Z,2022-01-20T13:00:00.000Z,0.404434,0.019935,0.068755,0.694013,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.03989,-0.000424,6B6A91B6626E67915991A84014784F492E5D57C491F5D7A11EB984CCB4FBAE9B
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_morning|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-20,NY,2022-01-19T23:05:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T20:45:00.000Z,0.694013,0.098081,0.248291,0.670798,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.231338,0.289173,1,1,1,max_pair_account,receipt_only,0.054017,0.015467,88F3CA154B1EAE14C9A4EF3F54F8441C4B29C8D6976D7A9F7C784E7097AB658C
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_evening|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_evening|2022-01-20,ASIA_LONDON,2022-01-20T13:00:00.000Z,2022-01-20T20:45:00.000Z,2022-01-20T23:05:00.000Z,2022-01-21T13:00:00.000Z,0.670798,0.003764,0.011163,0.912725,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.223599,0.279499,1,1,1,max_pair_account,receipt_only,0.029522,0.002105,418D66714B1466E15A9B475BE4C5F4D46A6A4C702C0E0446FE4BECB3A6BA68E9
2022-01-17T00:00:00.000Z|EURJPY|ny_clean_et|ny_clean_morning|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-21,NY,2022-01-20T23:05:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T20:45:00.000Z,0.912725,0.005506,0.008,0.347007,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.030503,-0.005606,614575139232574CDB71FCA1EB30F99AE1FD2C5F09B06FE8FC0504A9EEA0C99B
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|ny|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,ny|2022-01-17,NY,2022-01-17T00:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,0.481435,0.062058,0.176818,0.388384,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.042063,0.021619,3AECF30420539A2CCF5F3330A6345A539AB995AA9F25BB452DB27D8C11083A49
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|asia_london|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.388384,0.009294,0.022885,0.716083,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.037395,0.010475,C701B2E60279D0DB32906EE5188850CC1A971456DE9121608479F4623D559CE9
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|ny|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,ny|2022-01-18,NY,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T21:00:00.000Z,0.716083,0.096054,0.218204,0.836441,true,harvestable_chop_candidate,true,2,false,not_applicable,0.238694,0.298368,1,1,1,max_pair_account,receipt_only,0.051403,0.024077,B00D29BE7FEF243770527C6E3864669B01BCAEBF3E8F76F24DBFADC25D3667D0
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|asia_london|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,asia_london|2022-01-19,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T21:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-19T13:00:00.000Z,0.836441,0.032718,0.07748,0.57145,true,harvestable_chop_candidate,true,2,false,not_applicable,0.278814,0.348518,1,1,1,max_pair_account,receipt_only,0.050699,0.016438,744ABDD327DC6F2A03AFFC8252430CECB9AE4C3A0946C1D0AA19AB5FDE31081B
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|ny|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,ny|2022-01-19,NY,2022-01-19T00:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T21:00:00.000Z,0.57145,0.027346,0.066059,0.640226,false,dead_chop_cost_churn,false,1,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.045494,0.010029,BD6BE1F9863761F3E54C06DA1261B430263516CD0D825BA31D8C8D9A681C6DD0
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|asia_london|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,asia_london|2022-01-20,ASIA_LONDON,2022-01-19T13:00:00.000Z,2022-01-19T21:00:00.000Z,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,0.640226,0.003119,0.006345,0.795985,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.213409,0.266761,1,1,1,max_pair_account,receipt_only,0.033706,0.000076,6FDB43631111FC17689AFDB678D45C0D6910F1C4CCAB1829AB80B5C979E1C609
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|ny|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,ny|2022-01-20,NY,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T21:00:00.000Z,0.795985,0.001292,0.005898,0.67866,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.265328,0.33166,1,1,1,max_pair_account,receipt_only,0.032106,-0.006364,8A78ECEC5A55494EDCB5BFF374BC711D38249FC4FB4A95969D014CF162A16C18
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|asia_london|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,asia_london|2022-01-21,ASIA_LONDON,2022-01-20T13:00:00.000Z,2022-01-20T21:00:00.000Z,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,0.67866,0.086454,0.190305,1.530273,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.22622,0.282775,1,1,1,max_pair_account,receipt_only,0.030186,0.01023,99B3666EDBE6C0DAE1EFAA91DE429CE957DC99065C602480A562611B6DC5CFEE
2022-01-17T00:00:00.000Z|EURNZD|archived_utc|ny|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,archived_utc,ny|2022-01-21,NY,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T21:00:00.000Z,1.530273,0.023561,0.039938,0.524925,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.028354,0.00494,BCF227E58B288A153CD5DD0F625C3B6C1111117D9DC22FE21E3798BC8E95CCBA
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_morning|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_morning|2022-01-17,NY,2022-01-16T23:05:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T20:45:00.000Z,0.481435,0.062188,0.176818,0.388384,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.040118,0.017364,7EF011E718491E695E1591C57D7E69ADA46255FB54347E2C68DEB6A29BBA2F79
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_evening|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_evening|2022-01-17,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T20:45:00.000Z,2022-01-17T23:05:00.000Z,2022-01-18T13:00:00.000Z,0.388384,0.009183,0.023163,0.716083,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.036039,0.006713,1D1BCE7674970906F1D9F67E3CD2F89E7D1E98B1BB41BF045B7412E70A4B8445
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_morning|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_morning|2022-01-18,NY,2022-01-17T23:05:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T20:45:00.000Z,0.716083,0.092681,0.222571,0.836441,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.238694,0.298368,1,1,1,max_pair_account,receipt_only,0.051796,0.019956,5963D8668804B4E0FB68EEE9F21771093D2E2985964E3690BE8DD5C63683437B
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_evening|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_evening|2022-01-18,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T20:45:00.000Z,2022-01-18T23:05:00.000Z,2022-01-19T13:00:00.000Z,0.836441,0.026024,0.061551,0.57145,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.278814,0.348518,1,1,1,max_pair_account,receipt_only,0.048689,0.01144,D4AA25459CD894F7BE884B44754A0D44372584B99B3811690F2A7BEE5BB6B49A
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_morning|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_morning|2022-01-19,NY,2022-01-18T23:05:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T20:45:00.000Z,0.57145,0.017933,0.050298,0.640226,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.041602,0.004014,111F78701E3B53B005CD74C58A77EB3E8B9E4662DDC611AAEB28E6047A1B67B6
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_evening|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_evening|2022-01-19,ASIA_LONDON,2022-01-19T13:00:00.000Z,2022-01-19T20:45:00.000Z,2022-01-19T23:05:00.000Z,2022-01-20T13:00:00.000Z,0.640226,0.007456,0.015598,0.81419,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.213409,0.266761,1,1,1,max_pair_account,receipt_only,0.030655,-0.003088,90456BC84640C677DC84F3D71AB84CEC8C515316AFF1BAE4211EBEB560D2A43B
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_morning|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_morning|2022-01-20,NY,2022-01-19T23:05:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T20:45:00.000Z,0.81419,0.000131,0.005898,0.677649,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.271397,0.339246,1,1,1,max_pair_account,receipt_only,0.028845,-0.009017,19032B01B790EC4EC311F8283FA5D73D8AD55B2A050DF0ACD398D32E26B5D895
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_evening|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_evening|2022-01-20,ASIA_LONDON,2022-01-20T13:00:00.000Z,2022-01-20T20:45:00.000Z,2022-01-20T23:05:00.000Z,2022-01-21T13:00:00.000Z,0.677649,0.095238,0.207706,1.723454,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.225883,0.282354,1,1,1,max_pair_account,receipt_only,0.029356,0.010337,B36EE41CE5A0BE0C4D4388A92CC064DC19BC50F0C69B9A27CCE9E726361423B1
2022-01-17T00:00:00.000Z|EURNZD|ny_clean_et|ny_clean_morning|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURNZD,LONG,ny_clean_et,ny_clean_morning|2022-01-21,NY,2022-01-20T23:05:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T20:45:00.000Z,1.723454,0.023561,0.039938,0.524925,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.028864,0.004617,C7404A9F7E516A7F30E3BCDD309E533915C6E671BDCAAED01A21B50299C24CFC
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|ny|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,ny|2022-01-17,NY,2022-01-17T00:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,0.546256,0.033333,0.127952,0.36876,false,dead_chop_cost_churn,false,3,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.02681,0.001416,DA2DFECDF69E57B0E4A38D9C3142FA6881795B744317DC846B5F7E56CA0D3092
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|asia_london|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,asia_london|2022-01-18,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T21:00:00.000Z,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,0.36876,0.040083,0.108173,0.613581,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.029321,0.002571,C96749C447CC4F7EB2D6C9617007D23D72CAF1B090AFA58CAE51FF2525DDE817
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|ny|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,ny|2022-01-18,NY,2022-01-18T00:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T21:00:00.000Z,0.613581,0.131894,0.34979,1.048137,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.204527,0.255659,1,1,1,max_pair_account,receipt_only,0.053087,0.025046,E32D25288EDD0F90B184F7B17D8E2549F28DFB225C63FD536A4F6D76FB72753D
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|asia_london|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,asia_london|2022-01-19,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T21:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-19T13:00:00.000Z,1.048137,0.01044,0.045454,0.474339,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.050616,0.00889,777815A3DA88F62C314CE77FAAB4DA2384CA59CB45537658C348E6F995B2AF3A
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|ny|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,ny|2022-01-19,NY,2022-01-19T00:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T21:00:00.000Z,0.474339,0.029654,0.073452,0.364171,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.049081,0.003437,461B9A5243B9E3D83B4FAE2710DE496E04EF4DEFF6EB3936C14154AFD5ED8FA3
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|asia_london|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,asia_london|2022-01-20,ASIA_LONDON,2022-01-19T13:00:00.000Z,2022-01-19T21:00:00.000Z,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,0.364171,0.009566,0.033692,0.578388,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.044327,-0.004744,ED6A86E7851DC2232ADBC9FF28AF02A0EE9CC0CF079C12AC9574F641CE997727
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|ny|2022-01-20,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,ny|2022-01-20,NY,2022-01-20T00:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T13:00:00.000Z,2022-01-20T21:00:00.000Z,0.578388,0.07376,0.167186,0.83851,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.051063,0.005757,051D626A99CA2DDD524597862D107B9070CBC11B30BCBCFA150B23BD761C9EC4
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|asia_london|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,asia_london|2022-01-21,ASIA_LONDON,2022-01-20T13:00:00.000Z,2022-01-20T21:00:00.000Z,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,0.83851,0.044744,0.136808,0.679377,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.279503,0.349379,1,1,1,max_pair_account,receipt_only,0.033633,0.004999,C07BE724C76D67F86B17C3E0A25587B4785A37CFDC3DFC572BF67EDAA7E2D11C
2022-01-17T00:00:00.000Z|EURUSD|archived_utc|ny|2022-01-21,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,archived_utc,ny|2022-01-21,NY,2022-01-21T00:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T13:00:00.000Z,2022-01-21T21:00:00.000Z,0.679377,0.035682,0.12189,0.347339,true,harvestable_chop_candidate,true,3,false,not_applicable,0.226459,0.283074,1,1,1,max_pair_account,receipt_only,0.038681,0.002226,5262BB6B799C6E79E8373C0396971732879926879554C2BDA66B10BDEA93BF36
2022-01-17T00:00:00.000Z|EURUSD|ny_clean_et|ny_clean_morning|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,ny_clean_et,ny_clean_morning|2022-01-17,NY,2022-01-16T23:05:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T13:00:00.000Z,2022-01-17T20:45:00.000Z,0.546256,0.037523,0.095918,0.36876,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.023954,0.000686,6268B9B38D344068BA18C8D77B9C4195AA43A243217CDBBEDA313BF252121811
2022-01-17T00:00:00.000Z|EURUSD|ny_clean_et|ny_clean_evening|2022-01-17,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,ny_clean_et,ny_clean_evening|2022-01-17,ASIA_LONDON,2022-01-17T13:00:00.000Z,2022-01-17T20:45:00.000Z,2022-01-17T23:05:00.000Z,2022-01-18T13:00:00.000Z,0.36876,0.034981,0.095728,0.613581,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.026602,0.000773,BAB968C877F156429D84EB881CE7096632267C6D34A4A6757B4C2B29326C7013
2022-01-17T00:00:00.000Z|EURUSD|ny_clean_et|ny_clean_morning|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,ny_clean_et,ny_clean_morning|2022-01-18,NY,2022-01-17T23:05:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T13:00:00.000Z,2022-01-18T20:45:00.000Z,0.613581,0.127972,0.324236,0.982342,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.204527,0.255659,1,1,1,max_pair_account,receipt_only,0.051718,0.022941,6BEC5F25158EB80E3BEBEF8701DF724767BB3C374A2E2D4BCB32F347D795BCF9
2022-01-17T00:00:00.000Z|EURUSD|ny_clean_et|ny_clean_evening|2022-01-18,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,ny_clean_et,ny_clean_evening|2022-01-18,ASIA_LONDON,2022-01-18T13:00:00.000Z,2022-01-18T20:45:00.000Z,2022-01-18T23:05:00.000Z,2022-01-19T13:00:00.000Z,0.982342,0.011901,0.05249,0.474339,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.049942,0.007948,A1FB8655CBF102C96B5858FF7E0A7D4227E60810CA39FD7EDFD2916B9CE009A6
2022-01-17T00:00:00.000Z|EURUSD|ny_clean_et|ny_clean_morning|2022-01-19,path_efficiency_box_heat_alignment_centerline,2022-01-17T00:00:00.000Z,EURUSD,SHORT,ny_clean_et,ny_clean_morning|2022-01-19,NY,2022-01-18T23:05:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T13:00:00.000Z,2022-01-19T20:45:00.000Z,0.474339,0.043854,0.095005,0.364171,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.051246,0.00626,374DDCF95722D1512263FF1E1A30DDB820171FA9BD9C031E684DC3C74C8A5BF2
