month,variant_id,trades,corrected_net_actual,corrected_profit_factor,terminal_liquidations,avg_hold_hours,content_hash
2025-06,time_h1_type3_long_only,24,106.27,,0,67.791111,9F4A3791BF166A0F98D0812F7A570C47C3D0F73502057A227820D01A72BE1D57
2025-07,time_h1_type3_long_only,38,222.11,,0,110.973304,9C8EC1942A8A3A16D556185A07A595C03A310196D6AB6310325823B9307D1F1C
2025-08,time_h1_type3_long_only,29,146.08,,0,174.413266,189CEEB691FC24EE90285295BC706BE7890A0EDD2B197EA8820D730098B73A71
2025-09,time_h1_type3_long_only,26,127.71,,0,167.961079,E2A213871645D7230A2B174D699BE2CDEB3B24447A5370774CF06C168825DA62
2025-10,time_h1_type3_long_only,46,229.35,,0,125.238665,8847B14FDDA0007A1274FE8665688236FFF6037A38DCC2941BA5DC91C27941F1
2025-11,time_h1_type3_long_only,32,161.26,,0,263.624496,D7A34E2F8A5B735206AFE589B1C9EA2E8DF1EFFC397DB2C6B62B1C9B8711E675
2025-12,time_h1_type3_long_only,30,195.75,,0,619.066138,3C775926D60B0356BFDED8DC942ED68D63D50F68F40A012B03F97D2B97BDBCAC
2026-01,time_h1_type3_long_only,53,265.94,,0,522.301347,B32435770F841BDAEF33D17F95217A0B43EA484A3DCC249F6FD6A8FA5BCD14DE
2026-02,time_h1_type3_long_only,38,194.48,,0,182.736432,16CAB11BC75D7D524BB7112F23E200393AEE2F8C46748CDA6CE94DDCCAEB302C
2026-03,time_h1_type3_long_only,54,354.5,,0,131.592067,5CB3E629115468411533D0E2E0AEDDBE8B10F08B7B64CC4FA8386391A24B674B
2026-04,time_h1_type3_long_only,42,290.41,,0,235.142539,C8B1AE61BFC92AA8D2FC2C8FE5BDD70F00BAC09679E150CE1B2FBBC40DFCE995
2026-05,time_h1_type3_long_only,70,-1900.15,0.099133,53,3047.842722,A6DC58BBA26C8477D7D4E96A94312C948684936B438E1BC650F2E541063A6D36
