date,teams,season,HM_total,Book_total,season_avg_total,edge_points,final_total,result,profit_units
2022-12-21,Bucknell @ Richmond,2023,143.8786431816859,134.5,141.49279138440158,9.378643181685902,152.0,W,0.9090909090909092
2022-12-21,George Mason @ Old Dominion,2023,132.889675959395,127.5,141.49279138440158,5.389675959394992,155.0,W,0.8849557522123894
2022-12-21,Lafayette @ La Salle,2023,137.09675754457055,128.0,141.49279138440158,9.09675754457055,155.0,W,0.9090909090909092
2022-12-21,McNeese @ Houston,2023,141.04749340577052,126.5,141.49279138440158,14.547493405770524,127.0,W,0.9090909090909092
2022-12-21,Norfolk State @ Nevada,2023,148.51021442164867,137.5,141.49279138440158,11.01021442164867,144.0,W,0.9090909090909092
2022-12-21,Sacramento State @ Cal State Fullerton,2023,133.09823883906606,125.0,141.49279138440158,8.098238839066056,108.0,L,-1.0
2022-12-21,St. Bonaventure @ Northern Iowa,2023,141.79766409048568,134.0,141.49279138440158,7.797664090485682,114.0,L,-1.0
2022-12-21,Stetson @ UCF,2023,137.91360389587084,127.0,141.49279138440158,10.913603895870835,131.0,W,0.9090909090909092
2022-12-21,UT Arlington @ California,2023,129.03968937969358,119.5,141.49279138440158,9.539689379693584,124.0,W,0.9090909090909092
2022-12-22,Akron @ Bradley,2023,135.08229914887096,122.5,141.49279138440158,12.582299148870959,129.0,W,0.9090909090909092
2022-12-22,Charlotte @ UAB,2023,144.61611910875757,137.5,141.49279138440158,7.116119108757573,144.0,W,0.9090909090909092
2022-12-22,Hartford @ San Francisco,2023,144.94319611370724,139.5,141.49279138440158,5.443196113707245,138.0,L,-1.0
2022-12-22,Harvard @ Kansas,2023,145.18155116558137,139.0,141.49279138440158,6.181551165581368,122.0,L,-1.0
2022-12-22,Little Rock @ Arkansas State,2023,142.26074864417586,133.5,141.49279138440158,8.760748644175862,152.0,W,0.9345794392523366
2022-12-22,Loyola Chicago @ Stanford,2023,135.326051845417,125.0,141.49279138440158,10.326051845416998,137.0,W,0.8695652173913042
2022-12-22,Marist @ Rider,2023,137.72457863857394,128.0,141.49279138440158,9.724578638573945,148.0,W,0.9090909090909092
2022-12-22,Siena @ American,2023,134.0313716767191,127.0,141.49279138440158,7.03137167671909,125.0,L,-1.0
2022-12-22,Stony Brook @ West Virginia,2023,145.53405551509522,138.5,141.49279138440158,7.034055515095218,139.0,W,0.9090909090909092
2022-12-22,Texas Southern @ Wichita State,2023,139.6263817017832,133.5,141.49279138440158,6.1263817017832025,121.0,L,-1.0
2022-12-23,Bucknell @ Rutgers,2023,141.09233453700162,132.5,141.49279138440158,8.59233453700162,135.0,W,0.9090909090909092
2022-12-31,Louisiana @ Old Dominion,2023,145.27985994581718,134.5,141.49279138440158,10.77985994581718,136.0,W,0.9090909090909092
2023-01-04,Presbyterian @ Winthrop,2023,140.8458220952583,135.5,141.49279138440158,5.345822095258313,154.0,W,0.9090909090909092
2023-01-04,Texas A&M @ Florida,2023,145.4621356741795,138.0,141.49279138440158,7.462135674179507,129.0,L,-1.0
2023-01-04,Wofford @ Mercer,2023,142.33020544464074,135.5,141.49279138440158,6.83020544464074,105.0,L,-1.0
2023-01-05,Jacksonville State @ Liberty,2023,132.38567500075408,127.0,141.49279138440158,5.385675000754077,116.0,L,-1.0
2023-01-05,Old Dominion @ Troy,2023,137.0384103427542,129.5,141.49279138440158,7.53841034275419,149.0,W,1.0
2023-01-08,Rider @ Siena,2023,143.7301604891431,135.5,141.49279138440158,8.230160489143088,131.0,L,-1.0
2023-01-11,Radford @ Winthrop,2023,143.09824401277154,137.75,141.49279138440158,5.348244012771545,118.0,L,-1.0
2023-01-12,North Alabama @ Liberty,2023,139.66695710782537,134.0,141.49279138440158,5.666957107825368,126.0,L,-1.0
2023-01-14,Winthrop @ Campbell,2023,143.33267182672967,136.0,141.49279138440158,7.3326718267296656,152.0,W,0.9090909090909092
2023-01-21,Navy @ Army,2023,145.05045237439512,139.75,141.49279138440158,5.300452374395121,148.0,W,0.9090909090909092
2023-01-21,North Texas @ UAB,2023,137.49925626175266,127.5,141.49279138440158,9.999256261752663,115.0,L,-1.0
2023-01-21,Texas A&M @ Kentucky,2023,141.54952997897803,134.5,141.49279138440158,7.049529978978029,143.0,W,0.9090909090909092
2023-01-22,Binghamton @ Maine,2023,142.16845703395416,136.5,141.49279138440158,5.668457033954155,135.0,L,-1.0
2023-01-22,Manhattan @ Rider,2023,142.03136387196906,136.0,141.49279138440158,6.031363871969063,132.0,L,-1.0
2023-01-23,Florida A&M @ Jackson State,2023,135.91950434817187,130.5,141.49279138440158,5.41950434817187,117.0,L,-1.0
2023-01-25,Presbyterian @ UNC Asheville,2023,138.13161850657553,129.5,141.49279138440158,8.631618506575535,168.0,W,0.9090909090909092
2023-01-26,Longwood @ Radford,2023,136.01361819520807,131.0,141.49279138440158,5.013618195208068,122.0,L,-1.0
2023-01-26,Monmouth @ UNC Wilmington,2023,133.78064930489177,127.25,141.49279138440158,6.530649304891767,101.0,L,-1.0
2023-01-28,American @ Navy,2023,131.43874726872303,125.0,141.49279138440158,6.438747268723034,142.0,W,0.9090909090909092
2023-01-28,Lafayette @ Colgate,2023,139.36096351362144,132.75,141.49279138440158,6.610963513621442,126.0,L,-1.0
2023-01-28,Sacred Heart @ Stonehill,2023,144.95886018847511,139.5,141.49279138440158,5.458860188475114,163.0,W,0.8695652173913042
2023-01-28,UNC Asheville @ Campbell,2023,138.30073984036153,131.0,141.49279138440158,7.30073984036153,143.0,W,0.9090909090909092
2023-01-31,Texas A&M @ Arkansas,2023,142.19191439764012,136.5,141.49279138440158,5.691914397640119,151.0,W,0.9090909090909092
2023-02-03,VCU @ Saint Louis,2023,145.4820025889527,140.0,141.49279138440158,5.482002588952696,138.0,L,-1.0
2023-02-04,Campbell @ Longwood,2023,136.68019016314997,131.0,141.49279138440158,5.680190163149973,124.0,L,-1.0
2023-02-04,Washington State @ UCLA,2023,133.30938413368523,127.5,141.49279138440158,5.809384133685228,128.0,W,0.9090909090909092
2023-02-04,Winthrop @ Radford,2023,142.95629418341008,135.0,141.49279138440158,7.95629418341008,135.0,P,0.0
2023-02-05,Stanford @ Colorado,2023,142.49182263860519,135.5,141.49279138440158,6.991822638605186,146.0,W,0.9090909090909092
2023-02-08,Presbyterian @ Longwood,2023,136.31054919426717,129.5,141.49279138440158,6.810549194267168,112.0,L,-1.0
2023-02-09,UAB @ North Texas,2023,137.53407603389036,127.5,141.49279138440158,10.034076033890358,161.0,W,0.9090909090909092
2023-02-11,Army @ Navy,2023,145.05706342110653,138.5,141.49279138440158,6.557063421106534,123.0,L,-1.0
2023-02-11,St. Francis (BKN) @ Stonehill,2023,133.38455153112938,126.5,141.49279138440158,6.884551531129375,113.0,L,-1.0
2023-02-12,Marist @ Siena,2023,134.2557000920558,129.0,141.49279138440158,5.255700092055804,138.0,W,0.9090909090909092
2023-02-15,High Point @ Presbyterian,2023,147.59964885138535,141.0,141.49279138440158,6.5996488513853535,140.0,L,-1.0
2023-02-16,Oregon State @ Washington State,2023,129.06820385629476,123.5,141.49279138440158,5.568203856294758,142.0,W,0.9090909090909092
2023-02-16,Tennessee State @ Morehead State,2023,142.19062708063956,135.5,141.49279138440158,6.690627080639558,138.0,W,0.9090909090909092
2023-02-18,Presbyterian @ Campbell,2023,132.8838536490023,126.5,141.49279138440158,6.383853649002305,131.0,W,0.9090909090909092
2023-02-18,Radford @ Longwood,2023,136.16677490419528,129.5,141.49279138440158,6.666774904195279,136.0,W,0.9090909090909092
2023-02-20,Florida A&M @ Alabama A&M,2023,134.08102483167792,128.5,141.49279138440158,5.581024831677922,148.0,W,0.9090909090909092
2023-02-21,Georgia Tech @ Pittsburgh,2023,143.9048814526457,137.0,141.49279138440158,6.9048814526456965,144.0,W,0.9090909090909092
2023-02-23,Stonehill @ Wagner,2023,130.08648780807692,124.5,141.49279138440158,5.5864878080769245,98.0,L,-1.0
2023-02-24,Siena @ Rider,2023,143.734940216103,134.25,141.49279138440158,9.484940216103013,135.0,W,0.9090909090909092
2023-02-25,Maine @ Binghamton,2023,142.10245504905018,136.5,141.49279138440158,5.602455049050178,138.0,W,0.9090909090909092
2023-02-26,Siena @ Iona,2023,146.35106455886233,139.5,141.49279138440158,6.851064558862333,153.0,W,0.9090909090909092
2023-03-05,Texas State @ Louisiana,2023,143.57714336088867,138.5,141.49279138440158,5.07714336088867,122.0,L,-1.0
2023-03-06,South Alabama @ Louisiana,2023,144.04735319951314,138.5,141.49279138440158,5.5473531995131395,137.0,L,-1.0
2023-03-10,Cal State Fullerton @ UC Irvine,2023,134.8727912006416,129.5,141.49279138440158,5.372791200641586,163.0,W,0.9090909090909092
2023-03-10,Penn State @ Northwestern,2023,135.9088347943494,130.0,141.49279138440158,5.908834794349389,132.0,W,0.8547008547008548
2023-03-11,Penn State @ Indiana,2023,145.59275079956217,139.5,141.49279138440158,6.092750799562168,150.0,W,0.9090909090909092
2023-03-12,Memphis @ Houston,2023,143.27930598880292,135.0,141.49279138440158,8.279305988802918,140.0,W,0.9090909090909092
2023-03-16,Penn State @ Texas A&M,2023,141.16809351703623,136.0,141.49279138440158,5.168093517036226,135.0,L,-1.0
2023-03-17,Pittsburgh @ Iowa State,2023,137.4250377393933,131.5,141.49279138440158,5.925037739393304,100.0,L,-1.0
2023-11-06,Coppin State @ Virginia Tech,2024,153.13862508446755,139.25,145.3018276762402,13.888625084467549,155.0,W,0.9090909090909092
2023-11-06,Navy @ Campbell,2024,131.2347707141846,125.0,145.3018276762402,6.234770714184606,107.0,L,-1.0
2023-11-06,Niagara @ Notre Dame,2024,132.22957732846874,125.5,145.3018276762402,6.729577328468736,133.0,W,0.9090909090909092
2023-11-06,Portland State @ Air Force,2024,142.4533632272139,133.5,145.3018276762402,8.953363227213913,117.0,L,-1.0
2023-11-11,New Mexico State @ UC Irvine,2024,145.15458337834133,135.5,145.3018276762402,9.654583378341329,165.0,W,0.9090909090909092
2023-11-12,Army @ Indiana,2024,144.5522955524835,135.5,145.3018276762402,9.052295552483514,136.0,W,0.9090909090909092
2023-11-14,Jacksonville State @ West Virginia,2024,141.2156125369841,135.5,145.3018276762402,5.715612536984111,127.0,L,-1.0
2023-11-14,Southern Utah @ Utah State,2024,154.5336618382725,143.5,145.3018276762402,11.033661838272508,177.0,W,0.9523809523809523
2023-11-14,St. Francis (PA) @ Penn State,2024,145.5057896437998,139.5,145.3018276762402,6.005789643799801,136.0,L,-1.0
2023-11-17,Coppin State @ Miami (OH),2024,149.69666970506307,137.75,145.3018276762402,11.946669705063073,124.0,L,-1.0
2023-11-17,Towson @ Wake Forest,2024,145.99066859236825,136.25,145.3018276762402,9.740668592368252,132.0,L,-1.0
2023-11-19,DePaul @ San Francisco,2024,149.59874361248566,143.25,145.3018276762402,6.348743612485663,124.0,L,-1.0
2023-11-19,Portland State @ St. Thomas,2024,151.12298063741275,135.5,145.3018276762402,15.622980637412752,146.0,W,0.9090909090909092
2023-11-19,Utah Valley @ Southern Miss,2024,142.4796371981456,134.5,145.3018276762402,7.9796371981456105,132.0,L,-1.0
2023-11-20,Navy @ San Diego,2024,144.79371515926078,137.5,145.3018276762402,7.293715159260785,126.0,L,-1.0
2023-11-21,Idaho State @ Campbell,2024,131.81683508856202,124.25,145.3018276762402,7.566835088562016,124.0,L,-1.0
2023-11-21,UC Riverside @ Green Bay,2024,131.72606830281165,123.5,145.3018276762402,8.226068302811655,142.0,W,0.9090909090909092
2023-11-22,Southern Utah @ Texas State,2024,143.34878993786046,135.5,145.3018276762402,7.8487899378604595,141.0,W,0.9090909090909092
2023-11-22,The Citadel @ Campbell,2024,136.88912010471674,128.5,145.3018276762402,8.389120104716739,123.0,L,-1.0
2023-11-22,Villanova @ Texas Tech,2024,134.43625846016892,128.5,145.3018276762402,5.936258460168915,154.0,W,0.9090909090909092
2023-11-22,Virginia @ West Virginia,2024,131.14077474676378,120.5,145.3018276762402,10.640774746763782,110.0,L,-1.0
2023-11-25,Army @ Binghamton,2024,138.29443316809528,131.5,145.3018276762402,6.794433168095281,143.0,W,0.9090909090909092
2023-11-25,Southern Miss @ Milwaukee,2024,150.53410999282528,144.75,145.3018276762402,5.784109992825279,174.0,W,0.8695652173913042
2023-11-26,Canisius @ Bowling Green,2024,150.43037461592954,143.5,145.3018276762402,6.930374615929537,150.0,W,0.9090909090909092
2023-11-26,Coppin State @ La Salle,2024,150.54604274526855,132.5,145.3018276762402,18.04604274526855,143.0,W,0.9090909090909092
2023-11-26,Minnesota @ San Francisco,2024,140.46466308670315,135.25,145.3018276762402,5.214663086703155,134.0,L,-1.0
2023-11-28,Idaho State @ Pepperdine,2024,143.8607660751873,138.5,145.3018276762402,5.360766075187314,139.0,W,0.8695652173913042
2023-11-30,UC Riverside @ UCLA,2024,134.8010414200774,128.5,145.3018276762402,6.301041420077411,131.0,W,0.8695652173913042
2023-12-01,Southern Miss @ UAB,2024,146.17222218522525,140.5,145.3018276762402,5.672222185225252,167.0,W,0.8695652173913042
2023-12-02,UC Irvine @ Utah State,2024,146.08057563460216,137.5,145.3018276762402,8.580575634602155,148.0,W,0.9090909090909092
2023-12-03,Air Force @ Portland,2024,141.48849716189036,135.5,145.3018276762402,5.988497161890365,138.0,W,0.9090909090909092
2023-12-03,Coppin State @ Navy,2024,141.6751290829319,126.5,145.3018276762402,15.175129082931903,127.0,W,0.9523809523809523
2023-12-03,North Dakota @ UC Riverside,2024,144.80859116168395,136.75,145.3018276762402,8.05859116168395,130.0,L,-1.0
2023-12-03,San Francisco @ Arizona State,2024,141.7073264722892,136.5,145.3018276762402,5.207326472289196,133.0,L,-1.0
2023-12-05,Pacific @ Idaho,2024,150.25832647944688,140.25,145.3018276762402,10.008326479446879,136.0,L,-1.0
2023-12-06,Ball State @ Detroit Mercy,2024,151.8237350858979,133.75,145.3018276762402,18.07373508589791,133.0,L,-1.0
2023-12-06,Milwaukee @ St. Thomas,2024,151.40684935575194,142.5,145.3018276762402,8.906849355751945,146.0,W,0.9090909090909092
2023-12-06,San Diego @ Utah State,2024,156.2475879876706,143.5,145.3018276762402,12.747587987670613,189.0,W,0.9090909090909092
2023-12-09,Colgate @ Vermont,2024,143.74872527488972,136.25,145.3018276762402,7.498725274889722,148.0,W,0.9090909090909092
2023-12-10,Brown @ Providence,2024,143.05755611906957,138.0,145.3018276762402,5.057556119069574,128.0,L,-1.0
2023-12-10,Detroit Mercy @ Northwestern,2024,139.28237808718566,132.5,145.3018276762402,6.782378087185663,150.0,W,0.9090909090909092
2023-12-10,St. Francis (PA) @ Iona,2024,149.8546179588596,139.25,145.3018276762402,10.604617958859592,115.0,L,-1.0
2023-12-12,Coppin State @ Georgetown,2024,152.9795327636267,139.5,145.3018276762402,13.479532763626707,125.0,L,-1.0
2023-12-13,Seattle @ San Francisco,2024,141.29716756600197,135.5,145.3018276762402,5.797167566001974,121.0,L,-1.0
2023-12-13,Tennessee State @ Liberty,2024,144.95509513770406,138.5,145.3018276762402,6.455095137704063,126.0,L,-1.0
2023-12-16,Georgetown @ Notre Dame,2024,145.07769588139382,136.25,145.3018276762402,8.827695881393822,140.0,W,0.9523809523809523
2023-12-16,North Dakota @ Utah Tech,2024,148.41485474547426,141.5,145.3018276762402,6.914854745474258,141.0,L,-1.0
2023-12-16,San Francisco @ Utah State,2024,148.34164665493802,137.5,145.3018276762402,10.841646654938017,107.0,L,-1.0
2023-12-16,Towson @ Bryant,2024,146.44046473746957,133.5,145.3018276762402,12.940464737469568,194.0,W,0.9090909090909092
2023-12-18,Detroit Mercy @ Loyola Marymount,2024,148.53083966920656,143.5,145.3018276762402,5.030839669206557,132.0,L,-1.0
2023-12-18,Oakland @ Michigan State,2024,143.43728424700674,137.75,145.3018276762402,5.687284247006744,141.0,W,0.8695652173913042
2023-12-19,The Citadel @ Notre Dame,2024,139.9673158766928,129.5,145.3018276762402,10.467315876692794,110.0,L,-1.0
2023-12-21,Army @ UTSA,2024,148.60651884588327,141.5,145.3018276762402,7.106518845883272,116.0,L,-1.0
2023-12-21,Colgate @ Iona,2024,150.96900392201613,139.5,145.3018276762402,11.469003922016128,150.0,W,0.9090909090909092
2023-12-21,Idaho @ UC Riverside,2024,140.86519308777372,133.5,145.3018276762402,7.365193087773719,149.0,W,0.9090909090909092
2023-12-21,Jacksonville State @ Little Rock,2024,148.55403901065995,143.5,145.3018276762402,5.054039010659949,150.0,W,0.9090909090909092
2023-12-22,Marist @ Notre Dame,2024,134.79861490197686,125.25,145.3018276762402,9.548614901976862,116.0,L,-1.0
2023-12-28,Coppin State @ Maryland,2024,141.73199836545905,130.25,145.3018276762402,11.481998365459049,128.0,L,-1.0
2023-12-29,St. Thomas @ North Dakota,2024,145.34020142149905,137.5,145.3018276762402,7.840201421499046,115.0,L,-1.0
2023-12-30,Chicago State @ DePaul,2024,145.71649491221388,137.5,145.3018276762402,8.216494912213875,128.0,L,-1.0
2023-12-30,Dartmouth @ Vanderbilt,2024,144.97026014314713,134.5,145.3018276762402,10.47026014314713,122.0,L,-1.0
2023-12-30,Penn @ Houston,2024,138.04515017787486,132.5,145.3018276762402,5.545150177874859,123.0,L,-1.0
2023-12-30,Virginia Tech @ Wake Forest,2024,151.93458059272768,144.5,145.3018276762402,7.434580592727684,149.0,W,0.9090909090909092
2024-01-02,Chicago State @ Kansas State,2024,145.4662504422704,136.5,145.3018276762402,8.966250442270393,117.0,L,-1.0
2024-01-02,DePaul @ UConn,2024,146.85982960838672,138.25,145.3018276762402,8.609829608386718,141.0,W,0.9090909090909092
2024-01-03,Holy Cross @ Bucknell,2024,140.15388278822627,131.5,145.3018276762402,8.65388278822627,128.0,L,-1.0
2024-01-04,St. Francis (PA) @ Sacred Heart,2024,148.53396964962326,142.5,145.3018276762402,6.033969649623259,146.0,W,0.9090909090909092
2024-01-04,UC Davis @ UC Riverside,2024,143.52087896281165,138.5,145.3018276762402,5.020878962811651,146.0,W,0.9090909090909092
2024-01-05,Bowling Green @ Akron,2024,147.714977844149,142.5,145.3018276762402,5.21497784414899,150.0,W,0.9090909090909092
2024-01-06,Coppin State @ Delaware State,2024,145.66060314483002,130.5,145.3018276762402,15.16060314483002,108.0,L,-1.0
2024-01-06,Dartmouth @ Penn,2024,145.23476062404643,134.5,145.3018276762402,10.73476062404643,131.0,L,-1.0
2024-01-06,DePaul @ Georgetown,2024,150.63073279936467,142.25,145.3018276762402,8.380732799364665,133.0,L,-1.0
2024-01-06,Holy Cross @ Army,2024,144.04166617366133,125.5,145.3018276762402,18.541666173661326,127.0,W,0.9090909090909092
2024-01-09,Notre Dame @ Georgia Tech,2024,139.19200917288873,134.0,145.3018276762402,5.192009172888731,143.0,W,0.9090909090909092
2024-01-13,Kansas State @ Texas Tech,2024,145.3011600574686,138.5,145.3018276762402,6.801160057468593,119.0,L,-1.0
2024-01-13,Pacific @ Loyola Marymount,2024,150.95036795500417,144.5,145.3018276762402,6.450367955004168,145.0,W,0.9090909090909092
2024-01-13,Portland @ San Francisco,2024,152.60844055227724,143.5,145.3018276762402,9.108440552277244,165.0,W,0.9090909090909092
2024-01-13,Radford @ Winthrop,2024,142.52767579709675,135.5,145.3018276762402,7.027675797096748,180.0,W,0.9523809523809523
2024-01-13,Towson @ Northeastern,2024,135.77025467908675,128.25,145.3018276762402,7.520254679086747,126.0,L,-1.0
2024-01-13,Xavier @ Providence,2024,152.1090536346802,142.5,145.3018276762402,9.609053634680208,150.0,W,0.9090909090909092
2024-01-15,Chicago State @ Stetson,2024,143.090455365373,137.5,145.3018276762402,5.590455365373003,147.0,W,0.8695652173913042
2024-01-15,Dartmouth @ Princeton,2024,140.24327996565205,134.5,145.3018276762402,5.74327996565205,134.0,L,-1.0
2024-01-16,Baylor @ Kansas State,2024,151.37819611985054,140.5,145.3018276762402,10.878196119850543,132.0,L,-1.0
2024-01-17,Virginia Tech @ Virginia,2024,130.68691645987144,125.5,145.3018276762402,5.186916459871441,122.0,L,-1.0
2024-01-20,Army @ Navy,2024,136.03728754816422,127.25,145.3018276762402,8.787287548164215,110.0,L,-1.0
2024-01-20,Campbell @ Towson,2024,135.95712588509068,125.5,145.3018276762402,10.457125885090676,120.0,L,-1.0
2024-01-20,Oklahoma State @ Kansas State,2024,138.6301751877483,133.5,145.3018276762402,5.130175187748307,136.0,W,0.9090909090909092
2024-01-20,Utah Tech @ Utah Valley,2024,145.9432209140286,140.0,145.3018276762402,5.943220914028586,155.0,W,0.9090909090909092
2024-01-25,North Dakota State @ St. Thomas,2024,142.34908688883039,136.5,145.3018276762402,5.849086888830385,145.0,W,0.9090909090909092
2024-01-27,Bucknell @ Army,2024,140.71737270983633,126.5,145.3018276762402,14.217372709836326,122.0,L,-1.0
2024-01-27,Coppin State @ Norfolk State,2024,146.83006626830024,126.5,145.3018276762402,20.330066268300243,126.0,L,-1.0
2024-01-27,Kansas State @ Houston,2024,140.11125417323342,129.5,145.3018276762402,10.61125417323342,126.0,L,-1.0
2024-01-27,Missouri @ South Carolina,2024,142.18009438523416,133.75,145.3018276762402,8.430094385234156,136.0,W,0.9090909090909092
2024-01-27,North Dakota @ St. Thomas,2024,145.50003207850077,140.5,145.3018276762402,5.000032078500766,138.0,L,-1.0
2024-01-27,Towson @ Delaware,2024,138.90419553622434,133.5,145.3018276762402,5.404195536224336,123.0,L,-1.0
2024-01-30,Illinois State @ Murray State,2024,140.58734613471466,134.5,145.3018276762402,6.0873461347146645,120.0,L,-1.0
2024-01-31,Army @ Colgate,2024,149.32405367071397,128.5,145.3018276762402,20.824053670713965,129.0,W,0.9090909090909092
2024-01-31,Chicago State @ Duquesne,2024,142.75851785966427,134.75,145.3018276762402,8.008517859664266,125.0,L,-1.0
2024-01-31,Notre Dame @ Virginia,2024,126.62339070983111,113.5,145.3018276762402,13.123390709831114,118.0,W,0.9090909090909092
2024-01-31,Providence @ UConn,2024,143.348721337511,136.5,145.3018276762402,6.8487213375109945,139.0,W,0.8695652173913042
2024-01-31,Wake Forest @ Pittsburgh,2024,152.60701119553363,144.75,145.3018276762402,7.85701119553363,149.0,W,0.9090909090909092
2024-02-01,Northeastern @ Towson,2024,135.79733327871332,128.0,145.3018276762402,7.7973332787133245,159.0,W,0.9090909090909092
2024-02-03,Navy @ Colgate,2024,140.3255608861473,134.5,145.3018276762402,5.8255608861472865,152.0,W,0.9090909090909092
2024-02-03,Notre Dame @ Pittsburgh,2024,145.53983732940264,126.5,145.3018276762402,19.039837329402644,130.0,W,0.9090909090909092
2024-02-03,Pacific @ San Francisco,2024,153.27420322082952,140.5,145.3018276762402,12.77420322082952,152.0,W,0.9090909090909092
2024-02-03,Towson @ Hofstra,2024,140.39741021349823,132.5,145.3018276762402,7.897410213498233,115.0,L,-1.0
2024-02-07,Army @ Lehigh,2024,143.2115798026278,130.0,145.3018276762402,13.211579802627796,125.0,L,-1.0
2024-02-08,Delaware @ Towson,2024,138.90609838851975,133.75,145.3018276762402,5.1560983885197516,136.0,W,0.9090909090909092
2024-02-10,Navy @ Army,2024,135.99833835348426,124.5,145.3018276762402,11.498338353484257,136.0,W,0.9090909090909092
2024-02-10,Portland State @ Idaho State,2024,144.0728542335503,137.5,145.3018276762402,6.572854233550288,133.0,L,-1.0
2024-02-10,The Citadel @ Wofford,2024,142.97013208265304,137.5,145.3018276762402,5.470132082653038,141.0,W,0.9090909090909092
2024-02-10,Vanderbilt @ South Carolina,2024,137.96868292362086,129.0,145.3018276762402,8.968682923620861,135.0,W,0.9090909090909092
2024-02-13,Pittsburgh @ Virginia,2024,131.24615934201046,122.5,145.3018276762402,8.746159342010458,137.0,W,0.9523809523809523
2024-02-14,Georgia Tech @ Notre Dame,2024,139.28838189926194,133.0,145.3018276762402,6.288381899261935,113.0,L,-1.0
2024-02-14,Holy Cross @ Colgate,2024,149.06477096090953,140.5,145.3018276762402,8.564770960909527,140.0,L,-1.0
2024-02-16,Dartmouth @ Columbia,2024,143.08286665881013,134.25,145.3018276762402,8.832866658810133,136.0,W,0.9090909090909092
2024-02-17,Bucknell @ Colgate,2024,145.04300391386286,138.0,145.3018276762402,7.0430039138628615,112.0,L,-1.0
2024-02-17,Dartmouth @ Cornell,2024,155.2278468215307,143.5,145.3018276762402,11.727846821530704,169.0,W,0.9523809523809523
2024-02-17,DePaul @ Providence,2024,148.78382768408528,142.75,145.3018276762402,6.033827684085281,151.0,W,0.9090909090909092
2024-02-17,Texas State @ Southern Miss,2024,134.41528033603208,128.5,145.3018276762402,5.915280336032083,152.0,W,0.9090909090909092
2024-02-19,Kansas State @ Texas,2024,146.94671481322018,138.5,145.3018276762402,8.446714813220183,118.0,L,-1.0
2024-02-24,Notre Dame @ Syracuse,2024,144.96709748802445,134.5,145.3018276762402,10.46709748802445,173.0,W,0.8695652173913042
2024-02-24,Stephen F. Austin @ Utah Valley,2024,143.97187267190213,136.5,145.3018276762402,7.471872671902133,133.0,L,-1.0
2024-02-24,Virginia Tech @ Pittsburgh,2024,149.66910746747726,142.75,145.3018276762402,6.919107467477261,143.0,W,0.8695652173913042
2024-02-25,American @ Colgate,2024,137.4178688362995,132.0,145.3018276762402,5.417868836299505,130.0,L,-1.0
2024-02-25,Army @ Bucknell,2024,140.7813026749174,123.5,145.3018276762402,17.281302674917413,95.0,L,-1.0
2024-02-26,Coppin State @ Howard,2024,152.8855543839639,140.5,145.3018276762402,12.385554383963893,147.0,W,0.9090909090909092
2024-02-26,West Virginia @ Kansas State,2024,150.71074665471843,141.5,145.3018276762402,9.210746654718434,184.0,W,0.9090909090909092
2024-02-27,Miami (OH) @ Bowling Green,2024,150.20396393791194,144.5,145.3018276762402,5.7039639379119365,124.0,L,-1.0
2024-02-28,Temple @ Rice,2024,146.50716028938336,140.5,145.3018276762402,6.007160289383364,108.0,L,-1.0
2024-02-29,New Mexico State @ Liberty,2024,142.09260753367337,134.5,145.3018276762402,7.592607533673373,141.0,W,0.9090909090909092
2024-03-02,Dartmouth @ Brown,2024,140.9118975862219,134.5,145.3018276762402,6.411897586221897,156.0,W,0.9090909090909092
2024-03-02,Detroit Mercy @ Oakland,2024,153.10651161823637,144.5,145.3018276762402,8.606511618236368,145.0,W,0.9090909090909092
2024-03-02,Kansas State @ Cincinnati,2024,148.21096806513975,136.5,145.3018276762402,11.710968065139753,146.0,W,0.9090909090909092
2024-03-02,New Mexico State @ Jacksonville State,2024,140.20730490140215,131.5,145.3018276762402,8.707304901402154,130.0,L,-1.0
2024-03-04,Idaho @ Portland State,2024,150.4853881277165,140.25,145.3018276762402,10.235388127716504,129.0,L,-1.0
2024-03-05,Holy Cross @ Army,2024,144.04166617366133,129.75,145.3018276762402,14.291666173661326,152.0,W,0.9090909090909092
2024-03-05,Kansas State @ Kansas,2024,147.95465929573606,142.5,145.3018276762402,5.4546592957360645,158.0,W,0.9090909090909092
2024-03-07,Coppin State @ Morgan State,2024,151.2985455770039,142.25,145.3018276762402,9.048545577003893,138.0,L,-1.0
2024-03-07,Holy Cross @ Colgate,2024,149.06477096090953,142.0,145.3018276762402,7.064770960909527,145.0,W,0.9090909090909092
2024-03-08,Ball State @ Bowling Green,2024,153.6536807139998,142.25,145.3018276762402,11.40368071399979,150.0,W,0.9090909090909092
2024-03-09,Hampton @ Delaware,2024,145.91479433553744,140.5,145.3018276762402,5.414794335537437,130.0,L,-1.0
2024-03-09,Notre Dame @ Virginia Tech,2024,144.67595900956698,136.0,145.3018276762402,8.67595900956698,158.0,W,0.9090909090909092
2024-03-09,Siena @ Iona,2024,141.76862658270767,134.0,145.3018276762402,7.768626582707668,122.0,L,-1.0
2024-03-09,William & Mary @ Towson,2024,136.6708357304293,129.5,145.3018276762402,7.170835730429303,123.0,L,-1.0
2024-03-10,Bucknell @ Colgate,2024,145.04300391386286,132.5,145.3018276762402,12.543003913862862,133.0,W,0.9090909090909092
