month,variant_id,trades,net_usd_model,profit_factor,terminal_liquidations,avg_hold_hours,content_hash
adr_event_0_025_candidate_b_fade_strict|2026-02,adr_event_0_025_candidate_b_fade_strict,7640,1101825.75,,0,149.016163,042DB6D0FFD1F773E7630851F3DC00F04F9CF2F3EB29B8B47A54B009BC005433
adr_event_0_025_candidate_b_fade_strict|2026-03,adr_event_0_025_candidate_b_fade_strict,10583,910369.56,,0,317.055005,22E571C5373A90477F7757D933BCB24ADB8369420A33097C1BF83149908A55F1
adr_event_0_025_candidate_b_fade_strict|2026-04,adr_event_0_025_candidate_b_fade_strict,7545,1159219.5,,0,168.447542,AF87C6E1CCF15FAB4DF5EB00C08E4D0A1293D50037BD5C1DF8A031198CD5E4D9
adr_event_0_025_candidate_b_fade_strict|2026-05,adr_event_0_025_candidate_b_fade_strict,9037,-7090584.61,0.086145,3202,1582.555962,27D05F2AA172E7922C340717180ED70F8C9775A5829AE532A9090D125808DB0B
adr_event_0_025_type3_both_no_direction|2025-01,adr_event_0_025_type3_both_no_direction,57,416.2,,0,1.366696,B39CC0614901EFB00413B0AECCC4B165064ED4AA3240285863571857B8138D22
adr_event_0_025_type3_both_no_direction|2025-02,adr_event_0_025_type3_both_no_direction,1990,10503.17,,0,30.549461,7F3E37A47CF06E303CFA6932C655C38A1DEA34F953BAE7B60BBDB2B66DB3E324
adr_event_0_025_type3_both_no_direction|2025-03,adr_event_0_025_type3_both_no_direction,2389,12399.19,,0,64.634801,032838885D363DFBB95497D7167C24EC8A1940AE9088C1DDDFB3B7C2694E7135
adr_event_0_025_type3_both_no_direction|2025-04,adr_event_0_025_type3_both_no_direction,11014,1031203.46,,0,29.62482,FFA8A96F7EC2708455AC8E69D94BCBEA48498CF66947D8F44B4270FBA6B04E5D
adr_event_0_025_type3_both_no_direction|2025-05,adr_event_0_025_type3_both_no_direction,7738,604483.03,,0,60.484356,1ACCF094AB8006A5A65B1C2860DC7345D1D9C646D3F116AA5D0264EEFC6FFBC0
adr_event_0_025_type3_both_no_direction|2025-06,adr_event_0_025_type3_both_no_direction,9834,647586.99,,0,96.786235,6A94E3FBDF926E90FAFCBE77BF7286160FC57091850DDFB6629978FC696289F8
adr_event_0_025_type3_both_no_direction|2025-07,adr_event_0_025_type3_both_no_direction,9936,908963.38,,0,112.53342,FFF0E23018429759A756E76E991E7C26C4EECDDED857557FCEC3D8450A58E1A6
adr_event_0_025_type3_both_no_direction|2025-08,adr_event_0_025_type3_both_no_direction,8575,693696.16,,0,101.074025,709B8AA7BFB1B67D178727B1563B52C4866251B4E39A869C2B1EE0BB7827C76A
adr_event_0_025_type3_both_no_direction|2025-09,adr_event_0_025_type3_both_no_direction,10114,966990.6,,0,127.069685,944A9C1408075CCFDC354A5FD765BAC4599B963B45F1A2083FF4C3F119D64020
adr_event_0_025_type3_both_no_direction|2025-10,adr_event_0_025_type3_both_no_direction,16117,3131011.31,,0,103.967614,0023A770CC757EEBB865CB7189F5BC003709F65802990733DBE13731FB6258F0
adr_event_0_025_type3_both_no_direction|2025-11,adr_event_0_025_type3_both_no_direction,13355,2468693.08,,0,82.263465,DE577A823C6E95E0CBF480716625E38304341C0B9E9C2A3446DD907B215A7D71
adr_event_0_025_type3_both_no_direction|2025-12,adr_event_0_025_type3_both_no_direction,11463,1385795.92,,0,197.945497,0623C6FBD25A774A3392681A55395E4911ABAAB5DB5A50737820586FCE6E6EB9
adr_event_0_025_type3_both_no_direction|2026-01,adr_event_0_025_type3_both_no_direction,17611,3359842.3,,0,209.772336,E5E3BF36882F6CA99FC623D7C6E4FD2DB3678D6285B9FEE808BD9424E7BFA88A
adr_event_0_025_type3_both_no_direction|2026-02,adr_event_0_025_type3_both_no_direction,9974,1372428.11,,0,158.409734,CD3ED8721C9CFC5C92962D57FB718B4CAF7EF1468773CAF5F2CEF282272EA86B
adr_event_0_025_type3_both_no_direction|2026-03,adr_event_0_025_type3_both_no_direction,16590,1515994.31,,0,240.746055,78A4DAC4DF11F388F58E7BA41F909D52B5AB382512D143421F1C4BF13DFBE363
adr_event_0_025_type3_both_no_direction|2026-04,adr_event_0_025_type3_both_no_direction,12939,2000952.18,,0,155.121482,4D2F5BF17D9EF5827281697C5FE073D1A95E54F10EFEAD7C5A957FFBD90E085D
adr_event_0_025_type3_both_no_direction|2026-05,adr_event_0_025_type3_both_no_direction,19758,-44618770.42,0.033363,8423,1734.88774,A2B3E5C1AACBEF8958452DA4C5FCE8E3633D864341375AE08187823780EADC65
adr_event_0_025_type3_long_only|2025-02,adr_event_0_025_type3_long_only,1226,6178.84,,0,42.176103,E33B8F354E4AA76A243D564C29ADC3C54C4550D9E5C78DAE760EFD4AEC03FCC8
adr_event_0_025_type3_long_only|2025-03,adr_event_0_025_type3_long_only,1594,7794.84,,0,81.336866,1E25CF6EAEE02C966CBCA55F4AC58972C97DBF5FEB79B3F63E515AD6A0E5E064
adr_event_0_025_type3_long_only|2025-04,adr_event_0_025_type3_long_only,5683,637354.33,,0,36.783951,522D8D7C902776121F570336D948847849AC33B29352E02D4BF484B4E5384C36
adr_event_0_025_type3_long_only|2025-05,adr_event_0_025_type3_long_only,3052,13726.25,,0,75.22279,850A79AA9F4995116FA699253714247AA94ED02CFACAAFEE17126B4608C0D7CB
adr_event_0_025_type3_long_only|2025-06,adr_event_0_025_type3_long_only,4712,177426.34,,0,81.821551,AE7810DEA3541E3394CA7D3C9916C253A08FD2E9557EA81172BF599FB616EA38
adr_event_0_025_type3_long_only|2025-07,adr_event_0_025_type3_long_only,5857,499940.47,,0,109.291428,3AA11C652FBF602004620B577AAE3966EB480F428098689AA6351E337A92BAC8
adr_event_0_025_type3_long_only|2025-08,adr_event_0_025_type3_long_only,5129,260043.19,,0,103.655293,99B988E9726C26E4D39CFBC304FB94469DB6330FB8FF103458A3C9B2ED6470EF
adr_event_0_025_type3_long_only|2025-09,adr_event_0_025_type3_long_only,5694,420679.28,,0,127.448309,D87589CB36A68303C0B126F4C78B31831E46797557A3310AC99EEDFF51EE1C79
adr_event_0_025_type3_long_only|2025-10,adr_event_0_025_type3_long_only,6888,1218191.23,,0,114.437515,67F705EF95AA563CEE9B334B9BCD34B4AA578BC3A76CCFE600DFE034B6B688AB
adr_event_0_025_type3_long_only|2025-11,adr_event_0_025_type3_long_only,5538,819719.18,,0,121.403941,AC1B917F8503A7BC138BCE9A2C5918E115164E3B15EE867A30C029E6A6D6BEC1
adr_event_0_025_type3_long_only|2025-12,adr_event_0_025_type3_long_only,4603,20567.5,,0,386.617592,AD6BE66261199577FCCC799910711F817BAF5C1C5C666D2C6265DCB66E32472F
adr_event_0_025_type3_long_only|2026-01,adr_event_0_025_type3_long_only,7438,470450.42,,0,187.546751,B9D9BBBCB14F04A246970FC5359D95F9594472BF223C42CAA3052810E99C052D
adr_event_0_025_type3_long_only|2026-02,adr_event_0_025_type3_long_only,6670,1096629.18,,0,163.10377,0B328274FD8939BC0DA03904D8627D240E3EE6C8A12FB0BDEF4C1CCDCDFC94B2
adr_event_0_025_type3_long_only|2026-03,adr_event_0_025_type3_long_only,9587,1019172.19,,0,207.898485,E8B20C1C4F7A6BA6254792AEDDE0A8BFBA4ACD0A773057144444F8ED155C0304
adr_event_0_025_type3_long_only|2026-04,adr_event_0_025_type3_long_only,7094,1382404,,0,179.543444,965F2420693323CC43D8A6C129E531F086C9B46457A3540F036BEFBF6829459A
adr_event_0_025_type3_long_only|2026-05,adr_event_0_025_type3_long_only,9399,1260902.25,5.928026,2933,1217.639939,4DAF6C73F45183C8C1D5881C86A815B53EF4D5D3ED0FE31E2585EAA8C46C6A7D
adr_event_0_025_type3_short_only|2025-01,adr_event_0_025_type3_short_only,57,416.2,,0,1.366696,DF41F243A6D851B00479AA849AEEFD02302C3552DA5289E3355252F25F0177F3
adr_event_0_025_type3_short_only|2025-02,adr_event_0_025_type3_short_only,764,4324.33,,0,11.892049,5E572FFE83C8A6129DF38785E91A5EE52A07AE1A44733E1F73EF0A3DCC79D1F5
adr_event_0_025_type3_short_only|2025-03,adr_event_0_025_type3_short_only,795,4604.35,,0,31.146635,19AA99AEEEA07C532FBAFC9EFF5460D1CE664269D8ED0F13C52CD815962C5177
adr_event_0_025_type3_short_only|2025-04,adr_event_0_025_type3_short_only,5331,393849.13,,0,21.992979,8D3C22E5B7A6FA8910593A6670B4174C3C1A0C0D1822CE245B750B0D0CF23349
adr_event_0_025_type3_short_only|2025-05,adr_event_0_025_type3_short_only,4686,590756.78,,0,50.885189,B5E349698A65234ED41CEC0E93068F4CA4ADF3C0750B5B320724BC93CDEC8F0F
adr_event_0_025_type3_short_only|2025-06,adr_event_0_025_type3_short_only,5122,470160.65,,0,110.553043,9F23DDB02F6DB8D0F4B7D9F915858621A1C4492D2AEA5F453EC30C5A7FD57703
adr_event_0_025_type3_short_only|2025-07,adr_event_0_025_type3_short_only,4079,409022.9,,0,117.188567,2EFC0EEB56A59E0F577B835DED321496A499D8D30B93AB3E01B546E398DF206D
adr_event_0_025_type3_short_only|2025-08,adr_event_0_025_type3_short_only,3446,433652.97,,0,97.232086,F99FA2D47D50BABF2E1B0E5BC2FAAB1174A4A664942139C869A04FAF95660FB5
adr_event_0_025_type3_short_only|2025-09,adr_event_0_025_type3_short_only,4420,546311.33,,0,126.581929,027404F0D8A03A6DEDF00E8AD9ED4C1D210AF134B5A15C1032BCE4222B07EE03
adr_event_0_025_type3_short_only|2025-10,adr_event_0_025_type3_short_only,9229,1912820.08,,0,96.153475,6D0D2D1F2E415C3F4C77A9C2A162D806A7E083C7FF553F182EF26898B6A888E2
adr_event_0_025_type3_short_only|2025-11,adr_event_0_025_type3_short_only,7817,1648973.9,,0,54.534164,755A03E9CE3CC125838B0A0AA2B30F961889B0754DD0A060602F3EAAAB0E7D61
adr_event_0_025_type3_short_only|2025-12,adr_event_0_025_type3_short_only,6860,1365228.42,,0,71.348171,0235BC9DCE90C41B69C0779773031A8AD79F58A9ADBA3CDEC1B4466FE45C6729
adr_event_0_025_type3_short_only|2026-01,adr_event_0_025_type3_short_only,10173,2889391.89,,0,226.022597,790CE9C70EEACE7622ECE2565DAA20AEDF73AC2DC4069ED69B6D52E4A6AE5C50
adr_event_0_025_type3_short_only|2026-02,adr_event_0_025_type3_short_only,3304,275798.93,,0,148.93358,C5CB9FDEB38F2D7CA10B12474D94024470065DBE8EDB254C74ADF3AAF80EE9D8
adr_event_0_025_type3_short_only|2026-03,adr_event_0_025_type3_short_only,7003,496822.12,,0,285.713876,8AF9B5FBC836B7D07D9BB9533F44914FDB09EADF94BF8A92BF862C1E13531EAA
adr_event_0_025_type3_short_only|2026-04,adr_event_0_025_type3_short_only,5845,618548.17,,0,125.480867,39E118FF6A24D5EC96ED4E9C7B0C9B6B529484FFD8DFC4E342A72B74332FE354
adr_event_0_025_type3_short_only|2026-05,adr_event_0_025_type3_short_only,10359,-45879672.67,0.000506,5490,2204.200616,842A07056F493B7B384A150CF0897706D83EFB6D96B9BC978F91571EF89084C2
adr_event_0_05_candidate_b_agreement_strict|2025-04,adr_event_0_05_candidate_b_agreement_strict,359,157194.66,,0,17.71249,D7C99B1AE35D2EBF35221AB5F1EFFB22CE15B247BB900391B469D1F5A61F2288
adr_event_0_05_candidate_b_agreement_strict|2025-05,adr_event_0_05_candidate_b_agreement_strict,161,57496.89,,0,40.19137,446B97B3E8EB7D3A5C49E1F40F169708A51344225D963D3C35103CF149E17DCB
adr_event_0_05_candidate_b_agreement_strict|2025-06,adr_event_0_05_candidate_b_agreement_strict,289,39899.49,,0,28.247945,D8736418D317C8ABECA91808EEB825EC516C5C9A1B6DED9A5C97749BC7788805
adr_event_0_05_candidate_b_agreement_strict|2025-07,adr_event_0_05_candidate_b_agreement_strict,494,55424.36,,0,93.580956,24867C6B001061355AF94A5C7A160885B0A56581932E786DB9C289254BE9D00F
adr_event_0_05_candidate_b_agreement_strict|2025-08,adr_event_0_05_candidate_b_agreement_strict,124,15299.49,,0,174.883315,386F943FA60208DE95956147484AEE11ED689EBDC32689D6A21874C6F6ED945A
adr_event_0_05_candidate_b_agreement_strict|2025-09,adr_event_0_05_candidate_b_agreement_strict,152,38969.94,,0,148.47565,BA0A01717B83CB015ED3E2A371766959CBD9607A15F4AD82FC3ECF88854931AE
adr_event_0_05_candidate_b_agreement_strict|2025-10,adr_event_0_05_candidate_b_agreement_strict,816,376670.68,,0,46.818991,1C67D6555235BA296AAA642FEF6A317F71BAAF4B00AF8DB4C944D50B48ADBE45
adr_event_0_05_candidate_b_agreement_strict|2025-11,adr_event_0_05_candidate_b_agreement_strict,784,315520.9,,0,38.214665,EF215ED6EFFC0EC7AB5870D3AABD73E56A385A73F610E8799794D88D2BF514AE
adr_event_0_05_candidate_b_agreement_strict|2025-12,adr_event_0_05_candidate_b_agreement_strict,651,181491.24,,0,185.103054,0EA0A49278CDF73F7E9C57E01D783B699607FF099E061DAE39C423802BB3460F
adr_event_0_05_candidate_b_agreement_strict|2026-01,adr_event_0_05_candidate_b_agreement_strict,1180,951196.1,,0,116.566111,35E8E213AEE957D3869167C4C160DCA2959C31866A22A2F2F2EA073CEE239024
adr_event_0_05_candidate_b_agreement_strict|2026-02,adr_event_0_05_candidate_b_agreement_strict,665,336912.9,,0,51.88952,BFBDAE781378488110863C08EE3FE34D687213EA313F5877C33C455E49E6564F
adr_event_0_05_candidate_b_agreement_strict|2026-03,adr_event_0_05_candidate_b_agreement_strict,1125,265788.64,,0,47.961044,FA255B32F211799466745BCCAAF3825DC72E6D69D78C7E80669B529424F203A2
adr_event_0_05_candidate_b_agreement_strict|2026-04,adr_event_0_05_candidate_b_agreement_strict,781,261843.21,,0,95.473196,AC8DFB5A70C90487F4783B3A41F2D90A3ECEE0633E36DD4C9CBCC4DF32C09593
adr_event_0_05_candidate_b_agreement_strict|2026-05,adr_event_0_05_candidate_b_agreement_strict,1286,-5962195.82,0.043629,563,1891.957153,73AA2B503CE79229C9C3E3E49F1EFD759C60ADD625B80A12524F0FF933FA2D35
adr_event_0_05_candidate_b_fade_strict|2025-04,adr_event_0_05_candidate_b_fade_strict,1083,7331.84,,0,27.608078,6E64D4C5A63458A4EDAC9CDE6F134EF8FD835E166FA234F8444007436C668C21
adr_event_0_05_candidate_b_fade_strict|2025-05,adr_event_0_05_candidate_b_fade_strict,657,3624.82,,0,48.674736,3D7EE1F0F599BEE3BDF8B9F102482F56D50898EB0D65BF6DE454F643CD7762CC
adr_event_0_05_candidate_b_fade_strict|2025-06,adr_event_0_05_candidate_b_fade_strict,505,10230.12,,0,76.314461,9BB719BDFBF3E37223E075D5CDDA49809298BFAB1EC87BB32E016D2CAC587C9F
adr_event_0_05_candidate_b_fade_strict|2025-07,adr_event_0_05_candidate_b_fade_strict,605,10594.11,,0,187.808921,D0696A20B766464D5C5674FB3AB6965F113AF145ED0EFB5AD52F625E5A4405FD
adr_event_0_05_candidate_b_fade_strict|2025-08,adr_event_0_05_candidate_b_fade_strict,723,19155.53,,0,102.186143,196CA7142FEED5C24272DC38832AD0DA658F9D3D33619AAA956917EFBF413616
adr_event_0_05_candidate_b_fade_strict|2025-09,adr_event_0_05_candidate_b_fade_strict,751,15651.65,,0,137.988082,463D3F84E82FA6C443A84B554A2025C11757541DB3407DFF1AB3511004AFC597
adr_event_0_05_candidate_b_fade_strict|2025-10,adr_event_0_05_candidate_b_fade_strict,1108,51373.61,,0,77.616577,EF5A46516367DBB5D2BEE6D6F0960A98C6B64E15F6799256F545031370DC4AF6
adr_event_0_05_candidate_b_fade_strict|2025-11,adr_event_0_05_candidate_b_fade_strict,919,5324.96,,0,105.878407,DFEC2E770F98803F1C7C22EC1E9FAF7DBCC1D8CFED7A659CEDF3A4E96EA86729
adr_event_0_05_candidate_b_fade_strict|2025-12,adr_event_0_05_candidate_b_fade_strict,420,1961.42,,0,481.24496,5DC461A3436DDC4AE4564D97D58A9702A58CA42FD9944B69798CA1E7C554EF98
adr_event_0_05_candidate_b_fade_strict|2026-01,adr_event_0_05_candidate_b_fade_strict,1136,12540.07,,0,217.390553,3FD930CF9CA330934DD4A7DF6F08D357C12B4ABAE1D39ACCCA0FA473F9E8D86E
adr_event_0_05_candidate_b_fade_strict|2026-02,adr_event_0_05_candidate_b_fade_strict,605,3643.86,,0,177.894017,938C97BEF3A419F2CCCB14B7A83CD01F2BE3A8F7AC820B172E3AFB8554525F2C
adr_event_0_05_candidate_b_fade_strict|2026-03,adr_event_0_05_candidate_b_fade_strict,647,9085.22,,0,86.758228,293C8C091B7C796D18D15AFB382D52D3D7ADC28932DCFFC33ABF59A90BC0EDD4
adr_event_0_05_candidate_b_fade_strict|2026-04,adr_event_0_05_candidate_b_fade_strict,718,180266.13,,0,65.159217,183542D46F561409DA739E5E98929874C3A704D80AC5B95D63CE2F2407867ABA
adr_event_0_05_candidate_b_fade_strict|2026-05,adr_event_0_05_candidate_b_fade_strict,1185,40022.76,1.909996,426,1876.405157,0388BA00834C11D618F0687DCA536B268B906D8F883320E877CBD111A9C4C128
adr_event_0_05_type3_both_no_direction|2025-04,adr_event_0_05_type3_both_no_direction,1442,164526.5,,0,25.144474,25C03F3F173AD56ABA12BB77A95E550B4006197A5B3C4655ECC1EFC31A7CB334
adr_event_0_05_type3_both_no_direction|2025-05,adr_event_0_05_type3_both_no_direction,818,61121.71,,0,47.005027,4263C750E0EBE8351D3F21BE92D9AD9BDB5707BFE571649421E1DA66F697F093
adr_event_0_05_type3_both_no_direction|2025-06,adr_event_0_05_type3_both_no_direction,794,50129.61,,0,58.819218,BDB11F75663852BAFD284B456B75722C38895F23CBFC9A7769D5EFE75917A23B
adr_event_0_05_type3_both_no_direction|2025-07,adr_event_0_05_type3_both_no_direction,1099,66018.47,,0,145.453493,298D21D2C438B3AA97BFB7B2333A8919E13ABCE38D69D976DD5DBFCBD73DD81F
adr_event_0_05_type3_both_no_direction|2025-08,adr_event_0_05_type3_both_no_direction,847,34455.02,,0,112.828941,27F997C6998CE73A69C17561B490821233DA5181F902254049EECD2278FCCC4B
adr_event_0_05_type3_both_no_direction|2025-09,adr_event_0_05_type3_both_no_direction,903,54621.59,,0,139.753431,86D64E702F7DEA6C227AC686F323B4CE9FCF692E2ACC1D6F9E53331D2A59914E
adr_event_0_05_type3_both_no_direction|2025-10,adr_event_0_05_type3_both_no_direction,1924,428044.28,,0,64.554815,C1098E505DBF32D69C086778B703898848DDEA42C70AED7881C5F4DF2CC44825
adr_event_0_05_type3_both_no_direction|2025-11,adr_event_0_05_type3_both_no_direction,1703,320845.86,,0,74.728452,8C11674F76B34244E6AC397F57BFA42B770D59E0F17EE51100C9CE640D3AE076
adr_event_0_05_type3_both_no_direction|2025-12,adr_event_0_05_type3_both_no_direction,1071,183452.66,,0,301.237135,9438B218808B70D1DA2821996DD17DE0B10BC1E9D9DBC402EA70C52368B03692
adr_event_0_05_type3_both_no_direction|2026-01,adr_event_0_05_type3_both_no_direction,2316,963736.17,,0,166.020587,A45BB63910822954441F86F8D7FB54C385BB9CD6D55C4CD66C316548AF21790E
adr_event_0_05_type3_both_no_direction|2026-02,adr_event_0_05_type3_both_no_direction,1270,340556.76,,0,111.915284,BA57D4FE01D35485D7178D588BDF2BB9FD73C968252CDD7072090A9365E92DCE
adr_event_0_05_type3_both_no_direction|2026-03,adr_event_0_05_type3_both_no_direction,1772,274873.86,,0,62.126833,84A1261773763E847D77FA57389FB716D8B70F0B1AB514419FCACE2750B39A50
adr_event_0_05_type3_both_no_direction|2026-04,adr_event_0_05_type3_both_no_direction,1499,442109.33,,0,80.953225,C52B2E2B0D2B1C558F5034F38BB5198F6D6C9D2908FE0C422BB312E485BDC597
adr_event_0_05_type3_both_no_direction|2026-05,adr_event_0_05_type3_both_no_direction,2471,-5922173.06,0.056704,989,1884.498992,1642DA027CA4DF1C349329BBD7995FEAE101CB5BB8C500749B2D8DCA6662E10B
adr_event_0_05_type3_long_only|2025-04,adr_event_0_05_type3_long_only,928,159846.55,,0,31.867674,A3D257CB5D8E8A46D19B42444F4A7F3C11FEC762CF88C9AFF27CADA5343A0322
adr_event_0_05_type3_long_only|2025-05,adr_event_0_05_type3_long_only,528,59216.98,,0,59.327853,4FDCDDB54A3BD940142003CF099BD0777D79B46E09CFE63306B8918B89637B01
adr_event_0_05_type3_long_only|2025-06,adr_event_0_05_type3_long_only,511,48635.19,,0,76.377657,159C5E5BAC81AD143B4818E7A3E9A81B8C6634CEDD9DB9181DE03939301E2EFE
adr_event_0_05_type3_long_only|2025-07,adr_event_0_05_type3_long_only,752,63671.98,,0,169.173536,DAF566E4D3933D0B9F82AA80AF55525DD92275DD8DD2681A4567D7B3E3228780
adr_event_0_05_type3_long_only|2025-08,adr_event_0_05_type3_long_only,603,33083.72,,0,136.702899,2F58D46A2CD2128A650B8B76E47B5FFBD497D1AD92B56D9069E457EDDB669708
adr_event_0_05_type3_long_only|2025-09,adr_event_0_05_type3_long_only,531,52593.22,,0,157.470537,0F195E21786CD7562F631474FC2CEEE13C5FABB58952D153FB62BB3DC16EB983
adr_event_0_05_type3_long_only|2025-10,adr_event_0_05_type3_long_only,616,52015.42,,0,107.822875,5498FB133B675F003C2D7E3DCD3D85A7FCA2FEF28487579E5718A079BD8E590C
adr_event_0_05_type3_long_only|2025-11,adr_event_0_05_type3_long_only,588,2776.22,,0,147.660357,EE8D37BD0FEE857975922D09317BD5274E15D4C6DA42BF4AB4FA56EB09007127
